text,label,language
A secret society using a cursed artifact has found a way to make people immortal. Protect yourself before it's too late. [ID-249818],1,en
حکومت نے تفصیلی جائزہ لینے کے بعد ٹیکسوں میں اضافے کی تجویز مسترد کر دی ہے۔ عوام نے اس پر ملے جلے ردعمل کا اظہار کیا ہے۔ [ID-419989],0,ur
وزارت خزانہ نے عالمی منڈی کی صورتحال دیکھتے ہوئے توانائی کے بحران پر قابو پانے کی یقین دہانی کروائی ہے۔ حکام اس پر عملدرآمد کے پابند ہوں گے۔ [ID-731730],0,ur
Local authorities during the annual summit announced a comprehensive climate action plan. This marks a historic milestone. [ID-333505],0,en
وزارت خزانہ نے حالیہ اجلاس میں شرح سود میں کمی کا اعلان کیا ہے۔ یہ ایک خوش آئند قدم ہے۔ [ID-862878],0,ur
اسٹیٹ بینک نے نئی رپورٹ میں توانائی کے بحران پر قابو پانے کی یقین دہانی کروائی ہے۔ یہ ایک خوش آئند قدم ہے۔ [ID-506018],0,ur
محکمہ موسمیات نے پیر کے روز نئے بجٹ کی منظوری دے دی ہے۔ حکام اس پر عملدرآمد کے پابند ہوں گے۔ [ID-276375],0,ur
The UN council in front of the parliament signed a major trade agreement. This aligns with the sustainable development goals. [ID-225719],0,en
اسٹیٹ بینک نے قومی اسمبلی میں شرح سود میں کمی کا اعلان کیا ہے۔ ماہرین نے اس فیصلے کو سراہا ہے۔ [ID-219811],0,ur
حکومت نے آج اسلام آباد میں شرح سود میں کمی کا اعلان کیا ہے۔ جس سے معیشت پر مثبت اثرات مرتب ہوں گے۔ [ID-710987],0,ur
An anonymous whistleblower in a parallel universe has found a way to make people immortal. You won't believe what happens next. [ID-469731],1,en
محکمہ موسمیات نے میڈیا بریفنگ میں آئینی ترامیم کا مسودہ پیش کیا ہے۔ ماہرین نے اس فیصلے کو سراہا ہے۔ [ID-902288],0,ur
A viral TikTok video shows by rewriting human DNA is selling potions that guarantee lottery wins. Protect yourself before it's too late. [ID-572514],1,en
A rogue AI by manipulating the stock market has created a zombie virus in a lab. The government doesn't want you to know this. [ID-148126],1,en
Ancient aliens inside a billionaire's bunker is replacing world leaders with robots. The government doesn't want you to know this. [ID-229301],1,en
خفیہ ذرائع: دنیا کو حیران کرتے ہوئے ہر پاکستانی کے اکاؤنٹ میں 10 لاکھ روپے بھیج دیے ہیں۔ یہ دنیا کا سب سے بڑا راز ہے۔ [ID-311023],1,ur
بریکنگ نیوز: زمین کے اندر چھپے شہر میں چاند پر زمین فروخت کرنا شروع کر دی ہے۔ یقین نہ آئے تو خود آزما کر دیکھ لیں۔ [ID-298426],1,ur
Local authorities during the annual summit announced a comprehensive climate action plan. Critics argue it might face legal challenges. [ID-357004],0,en
بریکنگ نیوز: بغیر پٹرول چلنے والی گاڑی میں پلاسٹک سے سونا بنانے کا طریقہ ڈھونڈ لیا ہے۔ ویڈیو ڈیلیٹ ہونے سے پہلے جلدی دیکھیں۔ [ID-825456],1,ur
The Supreme Court at the global conference highlighted the need for renewable energy investments. Implementation will begin next fiscal year. [ID-776201],0,en
وائرل ویڈیو میں زمین کے اندر چھپے شہر میں سورج کو 10 دن کے لیے بند کرنے کا اعلان کیا ہے۔ یقین نہ آئے تو خود آزما کر دیکھ لیں۔ [ID-914960],1,ur
اسٹیٹ بینک نے قومی اسمبلی میں نئی تجارتی پالیسی منظور کر لی ہے۔ یہ فیصلہ ملکی مفاد میں کیا گیا ہے۔ [ID-268413],0,ur
وزارت خزانہ نے حالیہ اجلاس میں عوام کے لیے ریلیف پیکیج کا اعلان کیا ہے۔ اپوزیشن نے اس پر تحفظات کا اظہار کیا ہے۔ [ID-228968],0,ur
حکومت نے ایک اہم پریس کانفرنس کے دوران قرضوں کی قسط ادا کرنے کی تصدیق کی ہے۔ عوام نے اس پر ملے جلے ردعمل کا اظہار کیا ہے۔ [ID-656070],0,ur
The UN council during a live broadcast launched a new healthcare initiative. Implementation will begin next fiscal year. [ID-892492],0,en
وفاقی کابینہ نے سرکاری اعلامیے کے مطابق ٹیکسوں میں اضافے کی تجویز مسترد کر دی ہے۔ یہ ایک خوش آئند قدم ہے۔ [ID-772787],0,ur
محکمہ موسمیات نے سرکاری اعلامیے کے مطابق عوام کے لیے ریلیف پیکیج کا اعلان کیا ہے۔ اس سے بین الاقوامی سطح پر اعتماد بڑھے گا۔ [ID-451766],0,ur
عالمی بینک نے پیر کے روز آئینی ترامیم کا مسودہ پیش کیا ہے۔ حکام اس پر عملدرآمد کے پابند ہوں گے۔ [ID-361447],0,ur
وزارت صحت نے آج اسلام آباد میں نئی تعلیمی پالیسی متعارف کروائی ہے۔ جس کی باقاعدہ نوٹیفکیشن جاری کر دی گئی ہے۔ [ID-755008],0,ur
URGENT ALERT: using 6G network towers is planning to steal the moon. Doctors are absolutely terrified. [ID-859334],1,en
SHOCKING: in a parallel universe is planning to steal the moon. Doctors are absolutely terrified. [ID-311514],1,en
SHOCKING: using mind-control frequencies has found a way to make people immortal. This is the ultimate secret they kept from us. [ID-662812],1,en
وفاقی کابینہ نے پیر کے روز عوام کے لیے ریلیف پیکیج کا اعلان کیا ہے۔ حکام اس پر عملدرآمد کے پابند ہوں گے۔ [ID-265226],0,ur
سوشل میڈیا پر ایک جادوئی پتھر کی مدد سے سورج کو 10 دن کے لیے بند کرنے کا اعلان کیا ہے۔ یہ دنیا کا سب سے بڑا راز ہے۔ [ID-224248],1,ur
A secret society in a parallel universe is turning seawater into liquid gold. You won't believe what happens next. [ID-887614],1,en
A secret society using 6G network towers has created a zombie virus in a lab. Watch the video to claim your free prize. [ID-341205],1,en
The World Health Organization during the annual summit finalized the educational reform budget. This move is expected to stabilize the market. [ID-593569],0,en
SHOCKING: by manipulating the stock market is turning seawater into liquid gold. Send your credit card info to unlock the truth. [ID-911284],1,en
Leaked files reveal in a parallel universe has created a zombie virus in a lab. This is the ultimate secret they kept from us. [ID-686073],1,en
وزیر اعظم نے سرکاری اعلامیے کے مطابق ترقیاتی منصوبوں کا افتتاح کیا ہے۔ حکام اس پر عملدرآمد کے پابند ہوں گے۔ [ID-968681],0,ur
وزیر اعظم نے میڈیا بریفنگ میں عوام کے لیے ریلیف پیکیج کا اعلان کیا ہے۔ اپوزیشن نے اس پر تحفظات کا اظہار کیا ہے۔ [ID-592423],0,ur
لیک ہونے والی دستاویزات: زمین کے اندر چھپے شہر میں ایک ایسی چپ بنائی ہے جو ذہن پڑھ سکتی ہے۔ اسے اپنے دوستوں کے ساتھ شیئر کرنا نہ بھولیں۔ [ID-693907],1,ur
سوشل میڈیا پر حکومت کی آنکھوں میں دھول جھونک کر ایک ایسا چشمہ ملا ہے جس کا پانی پینے سے موت نہیں آتی۔ یہ دنیا کا سب سے بڑا راز ہے۔ [ID-550703],1,ur
Tech giants in an official statement highlighted the need for renewable energy investments. The global community has shown full support. [ID-638794],0,en
بڑی خبر! مریخ کے قریبی سیارے پر تمام بینکوں کا ریکارڈ ڈیلیٹ کر دیا ہے۔ یہ میسج 20 لوگوں کو بھیجیں ورنہ نقصان ہوگا۔ [ID-975342],1,ur
ایک نامعلوم ہیکر نے ایک پراسرار غار سے ایک ایسی چپ بنائی ہے جو ذہن پڑھ سکتی ہے۔ یہ قیامت کی واضح نشانی ہے۔ [ID-364735],1,ur
The World Health Organization during the annual summit reported a steady decrease in inflation rates. Critics argue it might face legal challenges. [ID-538364],0,en
الیکشن کمیشن نے عالمی منڈی کی صورتحال دیکھتے ہوئے آئینی ترامیم کا مسودہ پیش کیا ہے۔ اپوزیشن نے اس پر تحفظات کا اظہار کیا ہے۔ [ID-316608],0,ur
The Supreme Court following the emergency meeting reported a steady decrease in inflation rates. Implementation will begin next fiscal year. [ID-703769],0,en
عالمی بینک نے میڈیا بریفنگ میں ٹیکسوں میں اضافے کی تجویز مسترد کر دی ہے۔ اپوزیشن نے اس پر تحفظات کا اظہار کیا ہے۔ [ID-233902],0,ur
An anonymous whistleblower by rewriting human DNA is turning seawater into liquid gold. The government doesn't want you to know this. [ID-905067],1,en
The World Health Organization in front of the parliament announced a comprehensive climate action plan. Implementation will begin next fiscal year. [ID-103550],0,en
وزیر اعظم نے نئی رپورٹ میں آئینی ترامیم کا مسودہ پیش کیا ہے۔ حکام اس پر عملدرآمد کے پابند ہوں گے۔ [ID-594810],0,ur
ایک نامعلوم ہیکر نے مریخ کے قریبی سیارے پر سورج کو 10 دن کے لیے بند کرنے کا اعلان کیا ہے۔ ابھی اس لنک پر کلک کریں اور خود دیکھیں۔ [ID-361834],1,ur
URGENT ALERT: inside a billionaire's bunker is planning to steal the moon. You won't believe what happens next. [ID-153987],1,en
A viral TikTok video shows through a portal in Antarctica has found a way to make people immortal. You won't believe what happens next. [ID-606091],1,en
Global health experts during the annual summit confirmed the deployment of new resources. Critics argue it might face legal challenges. [ID-233996],0,en
SHOCKING: by manipulating the stock market has successfully cloned a dinosaur army. This is the ultimate secret they kept from us. [ID-540708],1,en
The European Union in a recent press release proposed a shift in foreign policy. The global community has shown full support. [ID-607245],0,en
بریکنگ نیوز: دنیا کو حیران کرتے ہوئے سورج کو 10 دن کے لیے بند کرنے کا اعلان کیا ہے۔ یہ دنیا کا سب سے بڑا راز ہے۔ [ID-641670],1,ur
A rogue AI using mind-control frequencies has found a way to make people immortal. Share this with 10 friends to stay safe. [ID-411306],1,en
سپریم کورٹ نے سرکاری اعلامیے کے مطابق نئی تعلیمی پالیسی متعارف کروائی ہے۔ یہ فیصلہ ملکی مفاد میں کیا گیا ہے۔ [ID-316513],0,ur
وزیر اعظم نے آج اسلام آباد میں ترقیاتی منصوبوں کا افتتاح کیا ہے۔ جس سے معیشت پر مثبت اثرات مرتب ہوں گے۔ [ID-982666],0,ur
Hidden government documents using mind-control frequencies has discovered that the Earth is a flat disc. Doctors are absolutely terrified. [ID-948907],1,en
وفاقی کابینہ نے حالیہ اجلاس میں شرح سود میں کمی کا اعلان کیا ہے۔ جس کی باقاعدہ نوٹیفکیشن جاری کر دی گئی ہے۔ [ID-187167],0,ur
بریکنگ نیوز: راتوں رات امیر ہونے کے لیے انسانوں کو غائب کرنے والی مشین بنا لی ہے۔ ابھی اس لنک پر کلک کریں اور خود دیکھیں۔ [ID-322063],1,ur
لیک ہونے والی دستاویزات: کراچی کے سمندر میں تمام بینکوں کا ریکارڈ ڈیلیٹ کر دیا ہے۔ یہ قیامت کی واضح نشانی ہے۔ [ID-779669],1,ur
بڑی خبر! ایک پراسرار غار سے ہر پاکستانی کے اکاؤنٹ میں 10 لاکھ روپے بھیج دیے ہیں۔ حکومت اس خبر کو چھپانے کی کوشش کر رہی ہے۔ [ID-221602],1,ur
"A viral TikTok video shows inside a billionaire's bunker has proven that time travel exists. Wake up, people! [ID-526600]",1,en
Local authorities after rigorous analysis highlighted the need for renewable energy investments. The decision has been welcomed by international observers. [ID-782961],0,en
بریکنگ نیوز: زمین کے اندر چھپے شہر میں ہر پاکستانی کے اکاؤنٹ میں 10 لاکھ روپے بھیج دیے ہیں۔ یہ میسج 20 لوگوں کو بھیجیں ورنہ نقصان ہوگا۔ [ID-951338],1,ur
Global health experts in a joint declaration reported a steady decrease in inflation rates. The global community has shown full support. [ID-824423],0,en
Global health experts in an official statement signed a major trade agreement. This move is expected to stabilize the market. [ID-378998],0,en
وزارت خزانہ نے آج اسلام آباد میں شرح سود میں کمی کا اعلان کیا ہے۔ یہ ایک خوش آئند قدم ہے۔ [ID-286256],0,ur
بریکنگ نیوز: ایک جادوئی پتھر کی مدد سے ایک ایسی چپ بنائی ہے جو ذہن پڑھ سکتی ہے۔ یہ قیامت کی واضح نشانی ہے۔ [ID-239566],1,ur
سائنسدانوں کا دعویٰ: دنیا کو حیران کرتے ہوئے ایک ایسا چشمہ ملا ہے جس کا پانی پینے سے موت نہیں آتی۔ یہ قیامت کی واضح نشانی ہے۔ [ID-245541],1,ur
The World Health Organization after rigorous analysis signed a major trade agreement. Critics argue it might face legal challenges. [ID-752014],0,en
وزیر اعظم نے سرکاری اعلامیے کے مطابق نئی تعلیمی پالیسی متعارف کروائی ہے۔ اپوزیشن نے اس پر تحفظات کا اظہار کیا ہے۔ [ID-556473],0,ur
وزارت خزانہ نے عالمی منڈی کی صورتحال دیکھتے ہوئے ٹیکسوں میں اضافے کی تجویز مسترد کر دی ہے۔ عوام نے اس پر ملے جلے ردعمل کا اظہار کیا ہے۔ [ID-490113],0,ur
لیک ہونے والی دستاویزات: کراچی کے سمندر میں چاند پر زمین فروخت کرنا شروع کر دی ہے۔ اسے اپنے دوستوں کے ساتھ شیئر کرنا نہ بھولیں۔ [ID-721629],1,ur
A rogue AI using 6G network towers is planning to steal the moon. Doctors are absolutely terrified. [ID-781982],1,en
سپریم کورٹ نے قومی اسمبلی میں نئے بجٹ کی منظوری دے دی ہے۔ یہ ایک خوش آئند قدم ہے۔ [ID-200237],0,ur
ایک نامعلوم ہیکر نے کراچی کے سمندر میں انسانوں کو غائب کرنے والی مشین بنا لی ہے۔ یہ میسج 20 لوگوں کو بھیجیں ورنہ نقصان ہوگا۔ [ID-748165],1,ur
محکمہ موسمیات نے آج اسلام آباد میں شرح سود میں کمی کا اعلان کیا ہے۔ جس کا اطلاق فوری طور پر ہوگا۔ [ID-276991],0,ur
A rogue AI in a parallel universe is selling potions that guarantee lottery wins. You won't believe what happens next. [ID-533435],1,en
Leaked files reveal during the upcoming solar eclipse will shut down the internet worldwide tomorrow. This is the ultimate secret they kept from us. [ID-319707],1,en
الیکشن کمیشن نے قومی اسمبلی میں نئی تعلیمی پالیسی متعارف کروائی ہے۔ اس سے بین الاقوامی سطح پر اعتماد بڑھے گا۔ [ID-669787],0,ur
The World Health Organization during the annual summit finalized the educational reform budget. The global community has shown full support. [ID-681036],0,en
ناسا کی خفیہ رپورٹ: حکومت کی آنکھوں میں دھول جھونک کر ایلینز کے ساتھ رابطہ قائم کر لیا ہے۔ یہ میسج 20 لوگوں کو بھیجیں ورنہ نقصان ہوگا۔ [ID-465488],1,ur
محکمہ موسمیات نے عالمی منڈی کی صورتحال دیکھتے ہوئے ٹیکسوں میں اضافے کی تجویز مسترد کر دی ہے۔ ماہرین نے اس فیصلے کو سراہا ہے۔ [ID-160669],0,ur
The European Union in front of the parliament confirmed the deployment of new resources. This aligns with the sustainable development goals. [ID-859173],0,en
الیکشن کمیشن نے نئی رپورٹ میں قرضوں کی قسط ادا کرنے کی تصدیق کی ہے۔ اس سے بین الاقوامی سطح پر اعتماد بڑھے گا۔ [ID-955744],0,ur
"Ancient aliens during the upcoming solar eclipse is selling potions that guarantee lottery wins. Wake up, people! [ID-205644]",1,en
سپریم کورٹ نے آج اسلام آباد میں توانائی کے بحران پر قابو پانے کی یقین دہانی کروائی ہے۔ یہ ایک خوش آئند قدم ہے۔ [ID-784330],0,ur
اسٹیٹ بینک نے پیر کے روز ٹیکسوں میں اضافے کی تجویز مسترد کر دی ہے۔ اس سے بین الاقوامی سطح پر اعتماد بڑھے گا۔ [ID-231760],0,ur
The Ministry of Finance in a recent press release issued guidelines for public safety. This move is expected to stabilize the market. [ID-731455],0,en
عالمی بینک نے پیر کے روز ترقیاتی منصوبوں کا افتتاح کیا ہے۔ ماہرین نے اس فیصلے کو سراہا ہے۔ [ID-520141],0,ur
حیرت انگیز انکشاف: راتوں رات امیر ہونے کے لیے تمام بینکوں کا ریکارڈ ڈیلیٹ کر دیا ہے۔ یہ دنیا کا سب سے بڑا راز ہے۔ [ID-221399],1,ur
حیرت انگیز انکشاف: ایک جادوئی پتھر کی مدد سے ایلینز کے ساتھ رابطہ قائم کر لیا ہے۔ یہ میسج 20 لوگوں کو بھیجیں ورنہ نقصان ہوگا۔ [ID-545059],1,ur
بریکنگ نیوز: زمین کے اندر چھپے شہر میں ہر پاکستانی کے اکاؤنٹ میں 10 لاکھ روپے بھیج دیے ہیں۔ اسے اپنے دوستوں کے ساتھ شیئر کرنا نہ بھولیں۔ [ID-387797],1,ur
The Federal Reserve during a live broadcast launched a new healthcare initiative. The decision has been welcomed by international observers. [ID-422958],0,en
SHOCKING: hidden beneath the Bermuda Triangle has created a zombie virus in a lab. Click here before this gets taken down! [ID-418118],1,en
محکمہ موسمیات نے سرکاری اعلامیے کے مطابق شرح سود میں کمی کا اعلان کیا ہے۔ یہ ایک خوش آئند قدم ہے۔ [ID-425981],0,ur
عالمی بینک نے میڈیا بریفنگ میں توانائی کے بحران پر قابو پانے کی یقین دہانی کروائی ہے۔ اپوزیشن نے اس پر تحفظات کا اظہار کیا ہے۔ [ID-887911],0,ur
Global health experts in front of the parliament proposed a shift in foreign policy. Further details will be released shortly. [ID-347363],0,en
بڑی خبر! کراچی کے سمندر میں چاند پر زمین فروخت کرنا شروع کر دی ہے۔ اسے اپنے دوستوں کے ساتھ شیئر کرنا نہ بھولیں۔ [ID-772234],1,ur
The Supreme Court at the global conference proposed a shift in foreign policy. Experts predict a positive long-term outcome. [ID-907753],0,en
SHOCKING: in a parallel universe has found a way to make people immortal. Doctors are absolutely terrified. [ID-409761],1,en
عالمی بینک نے ایک اہم پریس کانفرنس کے دوران نئی تعلیمی پالیسی متعارف کروائی ہے۔ عوام نے اس پر ملے جلے ردعمل کا اظہار کیا ہے۔ [ID-934968],0,ur
Hidden government documents using mind-control frequencies has found a way to make people immortal. Watch the video to claim your free prize. [ID-203146],1,en
Local authorities at the global conference confirmed the deployment of new resources. The resolution passed with a majority vote. [ID-534326],0,en
محکمہ موسمیات نے پیر کے روز عوام کے لیے ریلیف پیکیج کا اعلان کیا ہے۔ جس سے معیشت پر مثبت اثرات مرتب ہوں گے۔ [ID-733671],0,ur
سائنسدانوں کا دعویٰ: 500 سال پرانی کتاب میں پلاسٹک سے سونا بنانے کا طریقہ ڈھونڈ لیا ہے۔ یہ دنیا کا سب سے بڑا راز ہے۔ [ID-140127],1,ur
Tech giants after rigorous analysis highlighted the need for renewable energy investments. Implementation will begin next fiscal year. [ID-516403],0,en
The Ministry of Finance at the global conference announced a comprehensive climate action plan. This aligns with the sustainable development goals. [ID-730136],0,en
URGENT ALERT: in a parallel universe will shut down the internet worldwide tomorrow. Send your credit card info to unlock the truth. [ID-907375],1,en
URGENT ALERT: through a portal in Antarctica has discovered that the Earth is a flat disc. Protect yourself before it's too late. [ID-778601],1,en
The Supreme Court following the emergency meeting issued guidelines for public safety. The global community has shown full support. [ID-129779],0,en
The Federal Reserve during the annual summit highlighted the need for renewable energy investments. Implementation will begin next fiscal year. [ID-572960],0,en
لیک ہونے والی دستاویزات: مریخ کے قریبی سیارے پر چاند پر زمین فروخت کرنا شروع کر دی ہے۔ یہ دنیا کا سب سے بڑا راز ہے۔ [ID-989560],1,ur
URGENT ALERT: in a parallel universe is selling potions that guarantee lottery wins. Doctors are absolutely terrified. [ID-686698],1,en
Local authorities at the global conference approved the new cybersecurity framework. Implementation will begin next fiscal year. [ID-506339],0,en
خفیہ ذرائع: راتوں رات امیر ہونے کے لیے چاند پر زمین فروخت کرنا شروع کر دی ہے۔ اسے اپنے دوستوں کے ساتھ شیئر کرنا نہ بھولیں۔ [ID-796623],1,ur
وزارت خزانہ نے نئی رپورٹ میں ٹیکسوں میں اضافے کی تجویز مسترد کر دی ہے۔ عوام نے اس پر ملے جلے ردعمل کا اظہار کیا ہے۔ [ID-298861],0,ur
A rogue AI using a cursed artifact has found a way to make people immortal. The government doesn't want you to know this. [ID-106165],1,en
The European Union following the emergency meeting announced a comprehensive climate action plan. Critics argue it might face legal challenges. [ID-289588],0,en
The European Union in a joint declaration proposed a shift in foreign policy. The global community has shown full support. [ID-945465],0,en
وائرل ویڈیو میں مریخ کے قریبی سیارے پر سورج کو 10 دن کے لیے بند کرنے کا اعلان کیا ہے۔ ابھی اس لنک پر کلک کریں اور خود دیکھیں۔ [ID-827363],1,ur
The World Health Organization during the annual summit issued guidelines for public safety. The resolution passed with a majority vote. [ID-651760],0,en
The European Union in an official statement approved the new cybersecurity framework. The global community has shown full support. [ID-988528],0,en
Global health experts during the annual summit reported a steady decrease in inflation rates. Critics argue it might face legal challenges. [ID-537842],0,en
حیرت انگیز انکشاف: 500 سال پرانی کتاب میں انسانوں کو غائب کرنے والی مشین بنا لی ہے۔ یہ میسج 20 لوگوں کو بھیجیں ورنہ نقصان ہوگا۔ [ID-825751],1,ur
The Ministry of Finance in a joint declaration highlighted the need for renewable energy investments. Implementation will begin next fiscal year. [ID-840589],0,en
"Leaked files reveal by rewriting human DNA is turning seawater into liquid gold. Wake up, people! [ID-119792]",1,en
الیکشن کمیشن نے نئی رپورٹ میں ترقیاتی منصوبوں کا افتتاح کیا ہے۔ یہ ایک خوش آئند قدم ہے۔ [ID-386277],0,ur
The Ministry of Finance after rigorous analysis announced a comprehensive climate action plan. The global community has shown full support. [ID-331355],0,en
سپریم کورٹ نے میڈیا بریفنگ میں قرضوں کی قسط ادا کرنے کی تصدیق کی ہے۔ یہ فیصلہ ملکی مفاد میں کیا گیا ہے۔ [ID-925432],0,ur
وزیر اعظم نے حالیہ اجلاس میں ٹیکسوں میں اضافے کی تجویز مسترد کر دی ہے۔ یہ فیصلہ ملکی مفاد میں کیا گیا ہے۔ [ID-946301],0,ur
وفاقی کابینہ نے میڈیا بریفنگ میں نئی تجارتی پالیسی منظور کر لی ہے۔ اس سے بین الاقوامی سطح پر اعتماد بڑھے گا۔ [ID-978920],0,ur
The Supreme Court following the emergency meeting launched a new healthcare initiative. The resolution passed with a majority vote. [ID-840463],0,en
ناسا کی خفیہ رپورٹ: کراچی کے سمندر میں انسانوں کو غائب کرنے والی مشین بنا لی ہے۔ اسے اپنے دوستوں کے ساتھ شیئر کرنا نہ بھولیں۔ [ID-958072],1,ur
The Supreme Court in front of the parliament issued guidelines for public safety. Experts predict a positive long-term outcome. [ID-232578],0,en
الیکشن کمیشن نے میڈیا بریفنگ میں آئینی ترامیم کا مسودہ پیش کیا ہے۔ اپوزیشن نے اس پر تحفظات کا اظہار کیا ہے۔ [ID-271674],0,ur
Global health experts in a joint declaration announced a comprehensive climate action plan. The decision has been welcomed by international observers. [ID-448848],0,en
ایک نامعلوم ہیکر نے زمین کے اندر چھپے شہر میں پلاسٹک سے سونا بنانے کا طریقہ ڈھونڈ لیا ہے۔ یہ دنیا کا سب سے بڑا راز ہے۔ [ID-604759],1,ur
Local authorities in front of the parliament confirmed the deployment of new resources. Implementation will begin next fiscal year. [ID-635434],0,en
وزارت خزانہ نے سرکاری اعلامیے کے مطابق شرح سود میں کمی کا اعلان کیا ہے۔ یہ ایک خوش آئند قدم ہے۔ [ID-758561],0,ur
Leaked files reveal during the upcoming solar eclipse is replacing world leaders with robots. This is the ultimate secret they kept from us. [ID-626955],1,en
The UN council in a joint declaration launched a new healthcare initiative. The decision has been welcomed by international observers. [ID-388532],0,en
An anonymous whistleblower using a cursed artifact will shut down the internet worldwide tomorrow. This is the ultimate secret they kept from us. [ID-559259],1,en
وزیر اعظم نے نئی رپورٹ میں ترقیاتی منصوبوں کا افتتاح کیا ہے۔ جس کی باقاعدہ نوٹیفکیشن جاری کر دی گئی ہے۔ [ID-461095],0,ur
وزیر اعظم نے پیر کے روز ٹیکسوں میں اضافے کی تجویز مسترد کر دی ہے۔ یہ ایک خوش آئند قدم ہے۔ [ID-841558],0,ur
لیک ہونے والی دستاویزات: زمین کے اندر چھپے شہر میں سونے کا پہاڑ دریافت کر لیا گیا ہے۔ فیس بک کل سے اس پر پابندی لگا دے گا۔ [ID-563091],1,ur
وزارت خزانہ نے ایک اہم پریس کانفرنس کے دوران آئینی ترامیم کا مسودہ پیش کیا ہے۔ جس کا اطلاق فوری طور پر ہوگا۔ [ID-151227],0,ur
Local authorities during a live broadcast proposed a shift in foreign policy. Further details will be released shortly. [ID-406232],0,en
SHOCKING: using 6G network towers is turning seawater into liquid gold. Share this with 10 friends to stay safe. [ID-787588],1,en
"A viral TikTok video shows using a cursed artifact has successfully cloned a dinosaur army. Wake up, people! [ID-762658]",1,en
"A secret society through a portal in Antarctica has discovered that the Earth is a flat disc. Wake up, people! [ID-746960]",1,en
"Ancient aliens using 6G network towers is selling potions that guarantee lottery wins. Wake up, people! [ID-575905]",1,en
وفاقی کابینہ نے میڈیا بریفنگ میں نئی تجارتی پالیسی منظور کر لی ہے۔ یہ ایک خوش آئند قدم ہے۔ [ID-172535],0,ur
اسٹیٹ بینک نے نئی رپورٹ میں شرح سود میں کمی کا اعلان کیا ہے۔ ماہرین نے اس فیصلے کو سراہا ہے۔ [ID-754008],0,ur
اسٹیٹ بینک نے آج اسلام آباد میں شرح سود میں کمی کا اعلان کیا ہے۔ حکام اس پر عملدرآمد کے پابند ہوں گے۔ [ID-642948],0,ur
Leading economists in a joint declaration reported a steady decrease in inflation rates. The decision has been welcomed by international observers. [ID-602575],0,en
وائرل ویڈیو میں دنیا کو حیران کرتے ہوئے ایک ایسی چپ بنائی ہے جو ذہن پڑھ سکتی ہے۔ فیس بک کل سے اس پر پابندی لگا دے گا۔ [ID-650692],1,ur
حیرت انگیز انکشاف: مریخ کے قریبی سیارے پر سونے کا پہاڑ دریافت کر لیا گیا ہے۔ یقین نہ آئے تو خود آزما کر دیکھ لیں۔ [ID-186245],1,ur
A rogue AI by manipulating the stock market has discovered that the Earth is a flat disc. Doctors are absolutely terrified. [ID-860829],1,en
ایک نامعلوم ہیکر نے دنیا کو حیران کرتے ہوئے ہر پاکستانی کے اکاؤنٹ میں 10 لاکھ روپے بھیج دیے ہیں۔ حکومت اس خبر کو چھپانے کی کوشش کر رہی ہے۔ [ID-476455],1,ur
The Supreme Court at the global conference approved the new cybersecurity framework. This move is expected to stabilize the market. [ID-395483],0,en
Global health experts during a live broadcast reported a steady decrease in inflation rates. This marks a historic milestone. [ID-396541],0,en
الیکشن کمیشن نے نئی رپورٹ میں توانائی کے بحران پر قابو پانے کی یقین دہانی کروائی ہے۔ جس کی باقاعدہ نوٹیفکیشن جاری کر دی گئی ہے۔ [ID-190592],0,ur
بریکنگ نیوز: کراچی کے سمندر میں سورج کو 10 دن کے لیے بند کرنے کا اعلان کیا ہے۔ اسے اپنے دوستوں کے ساتھ شیئر کرنا نہ بھولیں۔ [ID-357903],1,ur
وزارت خزانہ نے نئی رپورٹ میں قرضوں کی قسط ادا کرنے کی تصدیق کی ہے۔ یہ فیصلہ ملکی مفاد میں کیا گیا ہے۔ [ID-817231],0,ur
URGENT ALERT: in a parallel universe has found a way to make people immortal. Send your credit card info to unlock the truth. [ID-590546],1,en
وفاقی کابینہ نے نئی رپورٹ میں توانائی کے بحران پر قابو پانے کی یقین دہانی کروائی ہے۔ یہ ایک خوش آئند قدم ہے۔ [ID-297306],0,ur
بریکنگ نیوز: راتوں رات امیر ہونے کے لیے ہر پاکستانی کے اکاؤنٹ میں 10 لاکھ روپے بھیج دیے ہیں۔ ویڈیو ڈیلیٹ ہونے سے پہلے جلدی دیکھیں۔ [ID-516930],1,ur
ایک نامعلوم ہیکر نے 500 سال پرانی کتاب میں ایک ایسی چپ بنائی ہے جو ذہن پڑھ سکتی ہے۔ یہ میسج 20 لوگوں کو بھیجیں ورنہ نقصان ہوگا۔ [ID-472332],1,ur
Tech giants in front of the parliament launched a new healthcare initiative. The resolution passed with a majority vote. [ID-648956],0,en
سائنسدانوں کا دعویٰ: زمین کے اندر چھپے شہر میں انسانوں کو غائب کرنے والی مشین بنا لی ہے۔ ویڈیو ڈیلیٹ ہونے سے پہلے جلدی دیکھیں۔ [ID-732422],1,ur
ناسا کی خفیہ رپورٹ: دنیا کو حیران کرتے ہوئے ایک ایسی چپ بنائی ہے جو ذہن پڑھ سکتی ہے۔ یہ میسج 20 لوگوں کو بھیجیں ورنہ نقصان ہوگا۔ [ID-808552],1,ur
Leaked files reveal inside a billionaire's bunker has created a zombie virus in a lab. This is the ultimate secret they kept from us. [ID-802726],1,en
